sample_id,turn,stage,clarification,intent_seed,specificity,category,typed_constraints,negations,profile_tags,asked_attributes,question,question_diagnostic,candidate_pool_size,top_10,latency_ms,oracle_joined_after_freeze,oracle_scenario_type,oracle_target_asin,diagnostic_target_rank
public_0081,1,reranker,rank_aware,browsing,exploratory,Underwear Undershirts,[],[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand""]",brand,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.7186723241143842, ""expected_utility"": 1.8705460992907803, ""meaningful_values"": 80}",100,"[""B005CJJHNK"", ""B00M798WWA"", ""B0149B4YHK"", ""B0BXP6MG3X"", ""B00L10BT3A"", ""B07DQSWHWN"", ""B07NCS6DTX"", ""B0891LTVHT"", ""B0036UZNBC"", ""B015Y7J6EY""]",17.30059998226352,True,browsing,B0BSS36XCS,
public_0081,2,reranker,rank_aware,browsing,exploratory,Underwear Undershirts,[],[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.1518737751763962, ""expected_gain"": 1.2815046675613793, ""expected_utility"": 1.4333784427377754, ""meaningful_values"": 52}",100,"[""B005CJJHNK"", ""B00M798WWA"", ""B0149B4YHK"", ""B0BXP6MG3X"", ""B00L10BT3A"", ""B07DQSWHWN"", ""B07NCS6DTX"", ""B0891LTVHT"", ""B0036UZNBC"", ""B015Y7J6EY""]",16.74959997762926,True,browsing,B0BSS36XCS,
public_0081,3,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget""]",budget,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.5178927923619341, ""expected_utility"": 0.8078768991285226, ""meaningful_values"": 4}",50,"[""B004JYCIDU"", ""B00M798WWA"", ""B0149B4YHK"", ""B07FHZ5VGS"", ""B005CJJHNK"", ""B07DQSWHWN"", ""B00W57TS6S"", ""B07DJSPRYY"", ""B019P5WRLK"", ""B07HYJZKW4""]",22.22399998572655,True,browsing,B0BSS36XCS,
public_0081,4,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case""]",use_case,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.4617676770268513, ""expected_utility"": 0.7517517837934398, ""meaningful_values"": 5}",50,"[""B004JYCIDU"", ""B00M798WWA"", ""B0149B4YHK"", ""B07FHZ5VGS"", ""B005CJJHNK"", ""B07DQSWHWN"", ""B00W57TS6S"", ""B07DJSPRYY"", ""B019P5WRLK"", ""B07HYJZKW4""]",18.102499976521358,True,browsing,B0BSS36XCS,
public_0081,5,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.3804186462479937, ""expected_utility"": 0.6704027530145822, ""meaningful_values"": 4}",50,"[""B004JYCIDU"", ""B00M798WWA"", ""B0149B4YHK"", ""B07FHZ5VGS"", ""B005CJJHNK"", ""B07DQSWHWN"", ""B00W57TS6S"", ""B07DJSPRYY"", ""B019P5WRLK"", ""B07HYJZKW4""]",19.507099990732968,True,browsing,B0BSS36XCS,
public_0081,6,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style"", ""material""]",material,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.36108418802329156, ""expected_utility"": 0.65106829478988, ""meaningful_values"": 4}",50,"[""B004JYCIDU"", ""B00M798WWA"", ""B0149B4YHK"", ""B07FHZ5VGS"", ""B005CJJHNK"", ""B07DQSWHWN"", ""B00W57TS6S"", ""B07DJSPRYY"", ""B019P5WRLK"", ""B07HYJZKW4""]",19.16010002605617,True,browsing,B0BSS36XCS,
public_0081,7,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Cotton""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style"", ""material"", ""color""]",color,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.2916942204335429, ""expected_utility"": 0.5816783272001314, ""meaningful_values"": 4}",50,"[""B004JYCIDU"", ""B019P5WRLK"", ""B07DJSPRYY"", ""B07DQSWHWN"", ""B0BXP6MG3X"", ""B008U7KRBW"", ""B0891LTVHT"", ""B00W57TS6S"", ""B0BT8T2FQ3"", ""B07HC5LL2H""]",18.10829999158159,True,browsing,B0BSS36XCS,
public_0081,8,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Cotton""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style"", ""material"", ""color"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B004JYCIDU"", ""B019P5WRLK"", ""B07DJSPRYY"", ""B07DQSWHWN"", ""B0BXP6MG3X"", ""B008U7KRBW"", ""B0891LTVHT"", ""B00W57TS6S"", ""B0BT8T2FQ3"", ""B07HC5LL2H""]",21.65519999107346,True,browsing,B0BSS36XCS,
public_0081,9,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Cotton""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style"", ""material"", ""color"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B004JYCIDU"", ""B019P5WRLK"", ""B07DJSPRYY"", ""B07DQSWHWN"", ""B0BXP6MG3X"", ""B008U7KRBW"", ""B0891LTVHT"", ""B00W57TS6S"", ""B0BT8T2FQ3"", ""B07HC5LL2H""]",24.128799996105954,True,browsing,B0BSS36XCS,
public_0081,10,reranker,rank_aware,browsing,specific,Underwear Undershirts,"[{""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Pull On closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Machine Wash""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""cotton""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Cotton""}]",[],"[""fit"", ""material"", ""style"", ""durability""]","[""brand"", ""feature"", ""budget"", ""use_case"", ""style"", ""material"", ""color"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B004JYCIDU"", ""B019P5WRLK"", ""B07DJSPRYY"", ""B07DQSWHWN"", ""B0BXP6MG3X"", ""B008U7KRBW"", ""B0891LTVHT"", ""B00W57TS6S"", ""B0BT8T2FQ3"", ""B07HC5LL2H""]",30.517700011841953,True,browsing,B0BSS36XCS,
public_0083,1,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand""]",brand,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.686682559900078, ""expected_utility"": 1.9766666666666666, ""meaningful_values"": 48}",50,"[""B0B8J3X7P8"", ""B07GWF5FKS"", ""B07PP1V31X"", ""B07M5SVDQV"", ""B00ID4VAYU"", ""B00638MDSA"", ""B0B1CJXL7D"", ""B07G5T2D5K"", ""B01HAZN0NG"", ""B08DS7Q2RJ""]",24.36179999494925,True,buying,B0BPMCJ1RD,
public_0083,2,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature""]",feature,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 1.1486373530429521, ""expected_utility"": 1.4386214598095406, ""meaningful_values"": 28}",50,"[""B0B8J3X7P8"", ""B07GWF5FKS"", ""B07PP1V31X"", ""B07M5SVDQV"", ""B00ID4VAYU"", ""B00638MDSA"", ""B0B1CJXL7D"", ""B07G5T2D5K"", ""B01HAZN0NG"", ""B08DS7Q2RJ""]",25.76050002244301,True,buying,B0BPMCJ1RD,
public_0083,3,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case""]",use_case,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.6009648632749556, ""expected_utility"": 0.890948970041544, ""meaningful_values"": 5}",50,"[""B0B8J3X7P8"", ""B07PP1V31X"", ""B07GWF5FKS"", ""B00ID4VAYU"", ""B08DS7Q2RJ"", ""B07TJR942W"", ""B0762R5YZM"", ""B00N5TJ4B4"", ""B09CD9JMFD"", ""B0935ZL61W""]",26.821900013601407,True,buying,B0BPMCJ1RD,
public_0083,4,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget""]",budget,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.37633283162257414, ""expected_utility"": 0.6663169383891626, ""meaningful_values"": 3}",50,"[""B0B8J3X7P8"", ""B07PP1V31X"", ""B07GWF5FKS"", ""B00ID4VAYU"", ""B08DS7Q2RJ"", ""B07TJR942W"", ""B0762R5YZM"", ""B00N5TJ4B4"", ""B09CD9JMFD"", ""B0935ZL61W""]",30.870299990056083,True,buying,B0BPMCJ1RD,
public_0083,5,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color""]",color,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.339283116205888, ""expected_utility"": 0.6292672229724765, ""meaningful_values"": 4}",50,"[""B0B8J3X7P8"", ""B07PP1V31X"", ""B07GWF5FKS"", ""B00ID4VAYU"", ""B08DS7Q2RJ"", ""B07TJR942W"", ""B0762R5YZM"", ""B00N5TJ4B4"", ""B09CD9JMFD"", ""B0935ZL61W""]",25.158100004773587,True,buying,B0BPMCJ1RD,
public_0083,6,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material""]",material,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.23265392396955298, ""expected_utility"": 0.5226380307361415, ""meaningful_values"": 2}",50,"[""B0B8J3X7P8"", ""B07PP1V31X"", ""B07GWF5FKS"", ""B00ID4VAYU"", ""B08DS7Q2RJ"", ""B07TJR942W"", ""B0762R5YZM"", ""B00N5TJ4B4"", ""B09CD9JMFD"", ""B0935ZL61W""]",29.403600026853383,True,buying,B0BPMCJ1RD,
public_0083,7,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material"", ""style""]",style,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.3023274947528801, ""expected_utility"": 0.5923116015194686, ""meaningful_values"": 6}",50,"[""B0B8J3X7P8"", ""B00ID4VAYU"", ""B0762R5YZM"", ""B01MT1K1SC"", ""B07GWF5FKS"", ""B00N5TJ4B4"", ""B008MBMO5S"", ""B07PP1V31X"", ""B0B243L7BR"", ""B08P3695TQ""]",31.75080000073649,True,buying,B0BPMCJ1RD,
public_0083,8,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material"", ""style"", ""size""]",size,"{""baseline_utility"": 0.2899841067665885, ""expected_gain"": 0.07812612612612607, ""expected_utility"": 0.36811023289271455, ""meaningful_values"": 2}",50,"[""B0B8J3X7P8"", ""B00ID4VAYU"", ""B0762R5YZM"", ""B01MT1K1SC"", ""B07GWF5FKS"", ""B00N5TJ4B4"", ""B008MBMO5S"", ""B07PP1V31X"", ""B0B243L7BR"", ""B08P3695TQ""]",29.968699993332848,True,buying,B0BPMCJ1RD,
public_0083,9,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material"", ""style"", ""size"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B0B8J3X7P8"", ""B00ID4VAYU"", ""B0762R5YZM"", ""B01MT1K1SC"", ""B07GWF5FKS"", ""B00N5TJ4B4"", ""B008MBMO5S"", ""B07PP1V31X"", ""B0B243L7BR"", ""B08P3695TQ""]",27.791500004241243,True,buying,B0BPMCJ1RD,
public_0083,10,reranker,rank_aware,buying,specific,Tees & Blouses Blouses & Button-Down Shirts,"[{""explicit"": true, ""hard"": true, ""kind"": ""material"", ""negated"": false, ""source"": ""explicit_requirement"", ""source_turn"": 1, ""strength"": 1.0, ""value"": ""polyester""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Imported""}, {""explicit"": false, ""hard"": false, ""kind"": ""feature"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 3, ""strength"": 0.7, ""value"": ""Button closure""}, {""explicit"": false, ""hard"": false, ""kind"": ""material"", ""negated"": false, ""source"": ""ambiguous_disclosure"", ""source_turn"": 7, ""strength"": 0.7, ""value"": ""100% Polyester""}]",[],"[""fit"", ""material"", ""comfort"", ""style""]","[""brand"", ""feature"", ""use_case"", ""budget"", ""color"", ""material"", ""style"", ""size"", ""other""]",other,"{""fallback"": ""fewer_than_two_meaningful_values""}",50,"[""B0B8J3X7P8"", ""B00ID4VAYU"", ""B0762R5YZM"", ""B01MT1K1SC"", ""B07GWF5FKS"", ""B00N5TJ4B4"", ""B008MBMO5S"", ""B07PP1V31X"", ""B0B243L7BR"", ""B08P3695TQ""]",26.826599991181865,True,buying,B0BPMCJ1RD,
