sample_id,scenario_type,constraint_position,constraint,field,occurs_exactly_in_target_field,all_matching_fields,matching_field_count,category_only_target_rank,with_constraint_target_rank,rank_improvement,oracle_only
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,features,True,"[""features""]",1,not_retrieved,1,,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,details,False,"[""features""]",1,not_retrieved,43809,,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,description,False,"[""features""]",1,573,174,399,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,categories,False,"[""features""]",1,33,39,-6,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0152,buying,3,Gold-tone watch in stainless steel featuring black two-step dial with date window at 3 o'clock and croco-embossed leather band. Case diameter : 36 mm,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0152,buying,4,Japanese quartz movement with analog display,title,False,"[""features""]",1,not_retrieved,400,,True
public_0152,buying,4,Japanese quartz movement with analog display,features,True,"[""features""]",1,not_retrieved,18,,True
public_0152,buying,4,Japanese quartz movement with analog display,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0152,buying,4,Japanese quartz movement with analog display,description,False,"[""features""]",1,573,1269,-696,True
public_0152,buying,4,Japanese quartz movement with analog display,categories,False,"[""features""]",1,33,33,0,True
public_0152,buying,4,Japanese quartz movement with analog display,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0152,buying,4,Japanese quartz movement with analog display,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,1,leather,title,False,"[""features""]",1,808,902,-94,True
public_0153,browsing,1,leather,features,True,"[""features""]",1,68,47,21,True
public_0153,browsing,1,leather,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,1,leather,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,1,leather,categories,False,"[""features""]",1,273,273,0,True
public_0153,browsing,1,leather,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,1,leather,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,2,PU Leather,title,False,"[""features""]",1,808,1106,-298,True
public_0153,browsing,2,PU Leather,features,True,"[""features""]",1,68,7,61,True
public_0153,browsing,2,PU Leather,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,2,PU Leather,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,2,PU Leather,categories,False,"[""features""]",1,273,273,0,True
public_0153,browsing,2,PU Leather,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,2,PU Leather,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,3,Rubber sole,title,False,"[""features""]",1,808,1082,-274,True
public_0153,browsing,3,Rubber sole,features,True,"[""features""]",1,68,74,-6,True
public_0153,browsing,3,Rubber sole,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,3,Rubber sole,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,3,Rubber sole,categories,False,"[""features""]",1,273,273,0,True
public_0153,browsing,3,Rubber sole,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,3,Rubber sole,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,title,False,"[""features""]",1,808,1025,-217,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,features,True,"[""features""]",1,68,131,-63,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,categories,False,"[""features""]",1,273,273,0,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0153,browsing,4,Shaft measures approximately Ankle from arch,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,1,cotton,title,False,"[""description""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,1,cotton,features,False,"[""description""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,1,cotton,details,False,"[""description""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,1,cotton,description,True,"[""description""]",1,not_retrieved,783,,True
public_0154,buying,1,cotton,categories,False,"[""description""]",1,24,24,0,True
public_0154,buying,1,cotton,store,False,"[""description""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,1,cotton,price,False,"[""description""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,2,color: white,title,False,[],0,not_retrieved,not_retrieved,,True
public_0154,buying,2,color: white,features,False,[],0,not_retrieved,not_retrieved,,True
public_0154,buying,2,color: white,details,False,[],0,not_retrieved,not_retrieved,,True
public_0154,buying,2,color: white,description,False,[],0,not_retrieved,510,,True
public_0154,buying,2,color: white,categories,False,[],0,24,29,-5,True
public_0154,buying,2,color: white,store,False,[],0,not_retrieved,not_retrieved,,True
public_0154,buying,2,color: white,price,False,[],0,not_retrieved,not_retrieved,,True
public_0154,buying,3,Hand Wash Only,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,3,Hand Wash Only,features,True,"[""features""]",1,not_retrieved,89,,True
public_0154,buying,3,Hand Wash Only,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,3,Hand Wash Only,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,3,Hand Wash Only,categories,False,"[""features""]",1,24,24,0,True
public_0154,buying,3,Hand Wash Only,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,3,Hand Wash Only,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,4,Item model number: 5006715,title,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,4,Item model number: 5006715,features,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,4,Item model number: 5006715,details,True,"[""details""]",1,not_retrieved,1,,True
public_0154,buying,4,Item model number: 5006715,description,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,4,Item model number: 5006715,categories,False,"[""details""]",1,24,24,0,True
public_0154,buying,4,Item model number: 5006715,store,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0154,buying,4,Item model number: 5006715,price,False,"[""details""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,1,polyester,title,False,"[""features""]",1,520,570,-50,True
public_0155,buying,1,polyester,features,True,"[""features""]",1,38,34,4,True
public_0155,buying,1,polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,1,polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,1,polyester,categories,False,"[""features""]",1,63,63,0,True
public_0155,buying,1,polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,1,polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,2,100% Polyester,title,False,"[""features""]",1,520,849,-329,True
public_0155,buying,2,100% Polyester,features,True,"[""features""]",1,38,29,9,True
public_0155,buying,2,100% Polyester,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,2,100% Polyester,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,2,100% Polyester,categories,False,"[""features""]",1,63,63,0,True
public_0155,buying,2,100% Polyester,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,2,100% Polyester,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,3,Imported,title,False,"[""features""]",1,520,523,-3,True
public_0155,buying,3,Imported,features,True,"[""features""]",1,38,34,4,True
public_0155,buying,3,Imported,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,3,Imported,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,3,Imported,categories,False,"[""features""]",1,63,63,0,True
public_0155,buying,3,Imported,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,3,Imported,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,4,Drawstring closure,title,False,"[""features""]",1,520,967,-447,True
public_0155,buying,4,Drawstring closure,features,True,"[""features""]",1,38,17,21,True
public_0155,buying,4,Drawstring closure,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,4,Drawstring closure,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,4,Drawstring closure,categories,False,"[""features""]",1,63,63,0,True
public_0155,buying,4,Drawstring closure,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0155,buying,4,Drawstring closure,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,1,Easy cinch opening with durable cording,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,1,Easy cinch opening with durable cording,features,True,"[""features""]",1,not_retrieved,1,,True
public_0156,buying,1,Easy cinch opening with durable cording,details,False,"[""features""]",1,7,7,0,True
public_0156,buying,1,Easy cinch opening with durable cording,description,False,"[""features""]",1,not_retrieved,11490,,True
public_0156,buying,1,Easy cinch opening with durable cording,categories,False,"[""features""]",1,19,19,0,True
public_0156,buying,1,Easy cinch opening with durable cording,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,1,Easy cinch opening with durable cording,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,2,color: grey,title,False,[],0,not_retrieved,1087,,True
public_0156,buying,2,color: grey,features,False,[],0,not_retrieved,not_retrieved,,True
public_0156,buying,2,color: grey,details,False,[],0,7,7,0,True
public_0156,buying,2,color: grey,description,False,[],0,not_retrieved,not_retrieved,,True
public_0156,buying,2,color: grey,categories,False,[],0,19,19,0,True
public_0156,buying,2,color: grey,store,False,[],0,not_retrieved,not_retrieved,,True
public_0156,buying,2,color: grey,price,False,[],0,not_retrieved,not_retrieved,,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,features,True,"[""features""]",1,not_retrieved,1,,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,details,False,"[""features""]",1,7,8,-1,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,description,False,"[""features""]",1,not_retrieved,447,,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,categories,False,"[""features""]",1,19,19,0,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,3,Zippered valuables pocket to hold your phone and small stuff,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,4,Bold 3-stripe brand read,title,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,4,Bold 3-stripe brand read,features,True,"[""features""]",1,not_retrieved,1,,True
public_0156,buying,4,Bold 3-stripe brand read,details,False,"[""features""]",1,7,7,0,True
public_0156,buying,4,Bold 3-stripe brand read,description,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,4,Bold 3-stripe brand read,categories,False,"[""features""]",1,19,19,0,True
public_0156,buying,4,Bold 3-stripe brand read,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0156,buying,4,Bold 3-stripe brand read,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,1,nylon,title,False,"[""features""]",1,205,248,-43,True
public_0157,buying,1,nylon,features,True,"[""features""]",1,238,45,193,True
public_0157,buying,1,nylon,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,1,nylon,description,False,"[""features""]",1,278,334,-56,True
public_0157,buying,1,nylon,categories,False,"[""features""]",1,36,36,0,True
public_0157,buying,1,nylon,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,1,nylon,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,2,Nylon,title,False,"[""features""]",1,205,248,-43,True
public_0157,buying,2,Nylon,features,True,"[""features""]",1,238,45,193,True
public_0157,buying,2,Nylon,details,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,2,Nylon,description,False,"[""features""]",1,278,334,-56,True
public_0157,buying,2,Nylon,categories,False,"[""features""]",1,36,36,0,True
public_0157,buying,2,Nylon,store,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,2,Nylon,price,False,"[""features""]",1,not_retrieved,not_retrieved,,True
public_0157,buying,3,Rubber sole,title,False,"[""features""]",1,205,319,-114,True
public_0157,buying,3,Rubber sole,features,True,"[""features""]",1,238,63,175,True
